source_type,category,subcategory,CO2_Mg,CH4_Mg,N2O_Mg,CN_Mg,notes,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,total_GgCO2e,HFC_PFC_SF6_GgCO2e,hfc_data_gap,biogenic_co2,ipcc_sector,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
FIXED,Plastico_y_hule,,2834.8,0.1,0.0,0.0,Annex IV,2.8348,0.0028,0.0,4.287808422086032,0.0,True,False,manufacturing_plastics,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.63846,0.07093999999999999,1.91538,0.21281999999999995,0.0,0.0,0.0,0.0,0.22700800000000002,0.056752,2.043072,0.5107679999999999,0.0,0.0,0.0,0.0,1.2386124,0.03830760000000004,1.5138596000000002,0.04682040000000005,0.0,0.0,0.0,0.0,2026,high,1.8716283762405528,0.057885413698161484,2.287545793182898,0.0707488389644196,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Petroleo_petroquimica,,0.0,0.0,0.0,0.0,Annex IV; limited GHG,0.0,0.0,0.0,0.0,0.0,True,False,manufacturing_petrochem,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,93.37887457868966,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2025,central,53.41271625901049,7.283552217137793,28.760693370236414,3.921912732304965,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,67.01937237565119,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2025,low,23.523799703853566,6.6349178651894665,28.75131074915436,8.109344057453793,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,122.19610740287774,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2025,high,98.67335672782377,5.193334564622309,17.41294530491008,0.9164708055215841,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,94.31266332447656,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2026,central,53.9468434216006,7.356387739309172,29.04830030393878,3.961131859628015,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,65.67898492813815,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2026,low,23.053323709776492,6.502219507885676,28.17628453417127,7.9471571763047155,0.0,0.0,0.0,0.0
FIXED,Quimica,,82989.1,0.7,2.6,0.3,Annex IV; chemical industry combustion,82.98910000000001,0.0196,0.689,126.47297116197846,0.0,True,False,manufacturing_chemical,True,0.88,0.78,0.95,0.65,0.45,0.85,Fixed Quimica: F=0.88; E=0.65,47.8750844,6.5284206,25.778891599999998,3.5153033999999996,0.0,0.0,0.0,0.0,29.3778927,8.286072299999999,35.9063133,10.1274217,0.0,0.0,0.0,0.0,67.58589274999999,3.5571522500000032,11.92692225,0.6277327500000007,0.0,0.0,0.0,0.0,2026,high,102.12692421329761,5.37510127438409,18.022398390581934,0.9485472837148395,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,116.56112653339608,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2025,central,95.11387925125119,3.9630783021354703,16.784802220809038,0.6993667592003773,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,90.42456295782199,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2025,low,55.70153078201834,7.595663288457047,23.872084620865007,3.255284266481592,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,147.80780059902096,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2025,high,143.40312814117016,1.4485164458704067,2.926594451860618,0.029561560119804247,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,117.49361554566325,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2026,central,95.8747902852612,3.994782928552554,16.919080638575508,0.7049616932739803,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,89.06819451345467,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2026,low,54.866007820288075,7.481728339130191,23.514003351552038,3.2064550024843683,0.0,0.0,0.0,0.0
FIXED,Vidrio,,106469.7,1.6,1.0,2.5,Annex IV; glass industry; combustion + some calcination,106.4697,0.0448,0.265,152.2420346169916,0.0,True,False,industrial_process_glass,True,0.96,0.88,0.99,0.85,0.7,0.98,Fixed Vidrio: F=0.96; E=0.85,87.132072,3.630503000000003,15.376248000000002,0.6406770000000006,0.0,0.0,0.0,0.0,65.77617199999999,8.969477999999999,28.189788000000004,3.8440620000000005,0.0,0.0,0.0,0.0,103.59747089999999,1.0464391000000008,2.114234100000002,0.02135590000000004,0.0,0.0,0.0,0.0,2026,high,147.70522198540522,1.491971939246519,3.014392285416436,0.030448406923398372,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,41.66597320823225,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2025,central,9.374843971852258,1.041649330205806,28.124531915556773,3.124947990617418,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,29.90427317137203,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2025,low,2.3923418537097625,0.5980854634274405,21.531076683387862,5.382769170846964,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,51.695874982849304,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2025,high,22.56524943001372,0.6978943122684662,27.579749303350102,0.8529819372170143,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,42.082632940314575,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2026,central,9.46859241157078,1.0520658235078642,28.40577723471234,3.1561974705235922,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,29.306187707944584,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2026,low,2.344495016635567,0.5861237541588916,21.1004551497201,5.2751137874300245,0.0,0.0,0.0,0.0
FIXED,Residual_fixed_sectors,,37265.2,1.0,0.2,0.0,Residual CO2 from sectors showing 0.0 in Annex IV (Automotriz/Accesorios/Petroquimica/Mezclas): reconciles FIXED total to 1504259.4 Mg,37.2652,0.028,0.053,53.24675123233479,0.0,True,False,manufacturing_other_small,True,0.9,0.8,0.97,0.25,0.1,0.45,Fixed other manufacturing: F=0.90; E=0.25,8.402895000000001,0.9336549999999999,25.208685000000003,2.8009649999999997,0.0,0.0,0.0,0.0,2.9876960000000006,0.7469239999999999,26.889264000000004,6.722315999999999,0.0,0.0,0.0,0.0,16.3016163,0.5041737000000005,19.9241977,0.6162123000000006,0.0,0.0,0.0,0.0,2026,high,23.242206912914135,0.7188311416365203,28.407141782450612,0.8785713953335249,0.0,0.0,0.0,0.0
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,66.9252,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,53.58910579520024,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58910579520024
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,83.2130742641738,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2130742641738
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,66.9252,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,52.517323679296226,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.517323679296226
AREA,Combustion_agricola,,66496.5,4.9,1.1,26.3,Annex IV corrected: reduced to reconcile AREA total (96395 - 29899 residual adjustment),66.4965,0.1372,0.2915,84.87733574945727,0.0,True,False,area_agri_combustion,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9252,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.87733574945727
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,136.13921033708473,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,108.91136826966779,27.22784206741694,0.0,0.0,0.0,0.0
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,103.47701759326804,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,67.26006143562424,36.216956157643814,0.0,0.0,0.0,0.0
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,168.7332261278808,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,155.23456803765035,13.498658090230458,0.0,0.0,0.0,0.0
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,138.181298492141,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,110.5450387937128,27.636259698428194,0.0,0.0,0.0,0.0
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,102.44224741733537,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,66.587460821268,35.85478659606738,0.0,0.0,0.0,0.0
AREA,Combustion_comercial,,113538.0,1.7,7.5,0.3,Annex IV; commercial LPG/gas combustion; small stationary,113.538,0.0475999999999999,1.9875,174.63888904235662,0.0,True,False,area_commercial,True,0.8,0.65,0.92,0.0,0.0,0.0,Commercial combustion: S(stationary); F(LPG dominant); E=0,0.0,0.0,92.45848000000001,23.114619999999995,0.0,0.0,0.0,0.0,0.0,0.0,75.122515,40.450585,0.0,0.0,0.0,0.0,0.0,0.0,106.327252,9.245847999999995,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,160.6677779189681,13.971111123388523,0.0,0.0,0.0,0.0
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,577.9000156996073,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,156.03300423889397,421.8670114607133,0.0,0.0,0.0,0.0
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,461.694437949375,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,78.48805445139377,383.2063834979812,0.0,0.0,0.0,0.0
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,720.113043295854,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,307.8483260089776,412.2647172868764,0.0,0.0,0.0,0.0
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,572.1210155426112,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,154.47267419650504,417.6483413461062,0.0,0.0,0.0,0.0
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,447.84360481089374,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,76.13341281785195,371.7101919930418,0.0,0.0,0.0,0.0
